N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe Jsc_FeB Eta_FeB Voc_FeB FF_FeB Jsc_e Eta_e Voc_e FF_e
4.642000E+11 8.000E+16 305 1.800E-4 3.423739E+1 1.672390E+1 5.934150E-1 8.231490E+1 3.114334E+1 1.495850E+1 5.849070E-1 8.211740E+1 -9.9348689E+00 -1.1801985E+01 -1.4545902E+00 -2.4050932E-01
6.813000E+11 8.000E+16 305 1.800E-4 3.378538E+1 1.646600E+1 5.923040E-1 8.228380E+1 3.036990E+1 1.451660E+1 5.825390E-1 8.205330E+1 -1.1246267E+01 -1.3428764E+01 -1.6762826E+00 -2.8091497E-01
1.000000E+12 8.000E+16 305 1.800E-4 3.324425E+1 1.615760E+1 5.909480E-1 8.224520E+1 2.955654E+1 1.405140E+1 5.799240E-1 8.197760E+1 -1.2476799E+01 -1.4989254E+01 -1.9009387E+00 -3.2643063E-01
1.468000E+12 8.000E+16 305 1.800E-4 3.262426E+1 1.580450E+1 5.893130E-1 8.220400E+1 2.870286E+1 1.356320E+1 5.769010E-1 8.190980E+1 -1.3662053E+01 -1.6524861E+01 -2.1514957E+00 -3.5917558E-01
2.154000E+12 8.000E+16 305 1.800E-4 3.194063E+1 1.541500E+1 5.873930E-1 8.216210E+1 2.780872E+1 1.305260E+1 5.736450E-1 8.182240E+1 -1.4858325E+01 -1.8099076E+01 -2.3966042E+00 -4.1516748E-01
3.162000E+12 8.000E+16 305 1.800E-4 3.120732E+1 1.499680E+1 5.852590E-1 8.210960E+1 2.687524E+1 1.252110E+1 5.701390E-1 8.171610E+1 -1.6119223E+01 -1.9772224E+01 -2.6519849E+00 -4.8154525E-01
4.642000E+12 8.000E+16 305 1.800E-4 3.043258E+1 1.455430E+1 5.829040E-1 8.204540E+1 2.590486E+1 1.197090E+1 5.661840E-1 8.161860E+1 -1.7478265E+01 -2.1580666E+01 -2.9531036E+00 -5.2292002E-01
6.813000E+12 8.000E+16 305 1.800E-4 2.961883E+1 1.408890E+1 5.803070E-1 8.196910E+1 2.490113E+1 1.140520E+1 5.620250E-1 8.149430E+1 -1.8945727E+01 -2.3530495E+01 -3.2528802E+00 -5.8261743E-01
1.000000E+13 8.000E+16 305 1.800E-4 2.876558E+1 1.360070E+1 5.773120E-1 8.189910E+1 2.386862E+1 1.082730E+1 5.575120E-1 8.136560E+1 -2.0516310E+01 -2.5614881E+01 -3.5514931E+00 -6.5568250E-01
1.468000E+13 8.000E+16 305 1.800E-4 2.787236E+1 1.309030E+1 5.740610E-1 8.181210E+1 2.281289E+1 1.024140E+1 5.527350E-1 8.122010E+1 -2.2178119E+01 -2.7817486E+01 -3.8582684E+00 -7.2888361E-01
