N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe Jsc_FeB Eta_FeB Voc_FeB FF_FeB Jsc_e Eta_e Voc_e FF_e
1.468000E+11 1.000E+15 300 2.800E-4 3.526700E-1 2.490050E+1 4.555450E-1 7.749570E+1 3.644112E-1 2.660530E+1 4.617120E-1 7.906310E+1 3.2219646E+00 6.4077458E+00 1.3356811E+00 1.9824672E+00
2.154000E+11 1.000E+15 300 2.800E-4 3.438189E-1 2.378190E+1 4.461260E-1 7.752270E+1 3.594678E-1 2.580520E+1 4.551750E-1 7.885670E+1 4.3533524E+00 7.8406678E+00 1.9880266E+00 1.6916762E+00
3.162000E+11 1.000E+15 300 2.800E-4 3.326466E-1 2.251950E+1 4.367040E-1 7.751000E+1 3.527921E-1 2.485730E+1 4.481220E-1 7.861550E+1 5.7103036E+00 9.4048831E+00 2.5479668E+00 1.4062112E+00
4.642000E+11 1.000E+15 300 2.800E-4 3.191918E-1 2.113890E+1 4.277180E-1 7.741830E+1 3.440553E-1 2.376050E+1 4.407050E-1 7.835160E+1 7.2265999E+00 1.1033438E+01 2.9468692E+00 1.1911690E+00
6.813000E+11 1.000E+15 300 2.800E-4 3.037999E-1 1.968130E+1 4.193210E-1 7.724810E+1 3.330611E-1 2.252420E+1 4.330410E-1 7.808470E+1 8.7855351E+00 1.2621536E+01 3.1682912E+00 1.0714007E+00
1.000000E+12 1.000E+15 300 2.800E-4 2.870485E-1 1.819390E+1 4.114330E-1 7.702680E+1 3.198503E-1 2.117250E+1 4.254190E-1 7.779970E+1 1.0255360E+01 1.4068249E+01 3.2875824E+00 9.9344856E-01
1.468000E+12 1.000E+15 300 2.800E-4 2.695473E-1 1.671770E+1 4.039340E-1 7.677140E+1 3.047490E-1 1.974320E+1 4.179850E-1 7.749670E+1 1.1551047E+01 1.5324264E+01 3.3616039E+00 9.3591082E-01
2.154000E+12 1.000E+15 300 2.800E-4 2.517336E-1 1.527570E+1 3.967160E-1 7.648040E+1 2.882968E-1 1.828060E+1 4.107740E-1 7.718200E+1 1.2682486E+01 1.6437644E+01 3.4223198E+00 9.0902024E-01
3.162000E+12 1.000E+15 300 2.800E-4 2.338005E-1 1.387380E+1 3.896280E-1 7.614970E+1 2.710662E-1 1.682320E+1 4.036670E-1 7.687410E+1 1.3747822E+01 1.7531742E+01 3.4778667E+00 9.4231998E-01
4.642000E+12 1.000E+15 300 2.800E-4 2.157871E-1 1.250930E+1 3.823650E-1 7.580510E+1 2.534752E-1 1.539390E+1 3.967160E-1 7.654220E+1 1.4868555E+01 1.8738591E+01 3.6174493E+00 9.6299819E-01
6.813000E+12 1.000E+15 300 2.800E-4 1.977298E-1 1.118240E+1 3.749190E-1 7.542160E+1 2.357173E-1 1.399910E+1 3.898290E-1 7.617310E+1 1.6115703E+01 2.0120579E+01 3.8247539E+00 9.8656875E-01
1.000000E+13 1.000E+15 300 2.800E-4 1.797595E-1 9.900500E+0 3.672520E-1 7.498470E+1 2.178380E-1 1.263740E+1 3.826960E-1 7.579490E+1 1.7480192E+01 2.1657145E+01 4.0355792E+00 1.0689374E+00
1.468000E+13 1.000E+15 300 2.800E-4 1.621048E-1 8.677300E+0 3.593200E-1 7.448640E+1 1.998751E-1 1.130920E+1 3.753680E-1 7.536780E+1 1.8896951E+01 2.3272203E+01 4.2752712E+00 1.1694649E+00
